query_id,cleaned_query,label
77956,variety informat of maize,7
73778,asked about downy mildew of onion,6
6124,tell me jhulsa in sisso,8
65285,gundhi bug insect problem in rice field,6
79779,tell me weather information of nagour dist,8
61487,weather report of dhupgurijalpaiguri,8
52380,sowing taime of maize,6
30089,fertilizer apply in sugarcane,1
98964,farmer need information regarding verities of pigeon pea crop,7
75790,tell me fruit borer control in tometo,6
7086,gehu ka subcidy nahi aaya hai,3
80671,asking about weather detail for kanyakumari dist,8
100237,pumpkin information,6
96293,asked about kallakurichi black gram market rate,5
22845,about general information,5
93115,termite control infarmetion of sugarcane crop,6
18595,cutworm in bengal gram,6
7070,farmer want to know information about how to increase growth of paddy,5
46253,query regarding betel vine,6
81584,ask about fungus problem in crop,2
27668,integrated farmining system,3
55238,weed management in paddy nursery,9
29115,weather report of mangalkotebarddhaman,8
53285,tell me insect control in moong,6
82687,tell me about weed control in jhadberi,9
90699,asking about weather forecast gangakhed tahsil,8
23864,asking about weather report for thoothukudi district,8
72056,farmer wants to know information about how to control caterpillar in cauliflower crop,6
33170,control for gundhi bug in paddy crop,6
92139,information regarding ho to control becterial blightwilltroot rotfungal disease in cotton crop,6
51401,tell me about pest control in cauliflower x,6
17281,information regarding to weather in karnal,8
72722,chillie varieties kalyanpur,6
25917,query regarding to control bacterial wilt in vine,6
47166,tell me insect controle in garlic,6
78662,asking about adt 37 paddy market rate in villupuram,4
42640,tell me subsidy on shednet house,3
73435,tell me coriander variety,7
53105,tell me about control of flower dropping in citrus,5
57349,sandalwood cultivation,8
24163,asking about sowing season and basal fertilizer application for chilli,5
77111,farmer needs information regarding control measures of caterpillarslarva in bengal gram crop,6
28043,asking about weather report in purulia district,8
53044,farmer needs information regarding weather for basoda block of state madhya pradesh,8
3802,insect control in ground nut,6
24404,information regarding weather in hissar,8
11454,disease control in gram,6
79019,patrika lena hai,3
87237,tell me contact no of pusa delhi,4
80043,yellow stem borer in paddy,6
81519,asking about little leaf of brinjal,6
29747,tell me about insect control in ming,6
47770,solar pump ki jankari de,8
68525,information regarding to weather karnal,8
39722,weather information district raebeilly,8
97765,farmer needs information regarding weather forecast for guna district,8
91499,how to control canker of apple,8
42695,tell me for get kheti ri batan magzine,3
72221,farmer needs information regarding control measures of stem borer in paddyrice crop,6
69215,tell me control of aphid in citrus,6
60619,thirips control in cucumber,6
76120,groundnut top dressing fertilizer management,5
70551,tell me disease control in mustard,6
22560,information regarding fertilizer dose in basmati,5
50757,stem borrer in paddy crop,6
9949,stem borer and kajra insect,6
71667,sowing time of papaya fruit,0
66917,asking about bitter gourd spacing details,0
13873,information regarding about weather of palampur,8
49956,farmer needs information regarding how to control sucking pest in paddy crop,6
48450,asking about chilies downy mildew management,8
37790,kheere ki fasal ki pattiya pilee par rahi hai,6
19316,how to control aphids in chillies,6
72551,asking about cigar end rot management in banana,5
99849,asking about cheyyur kancheepuram today weather report,8
72402,plant protection in the paddy crops,6
29118,asking about tapioca mealy bug management,6
94129,asking about budworm management in jasmine flower,6
80431,tell me msp of wheat and mustard,3
31636,mite control in ridge gourd,6
5972,farmer needs information regarding how to control sucking pest in lentil crop,6
85374,farmer needs information regarding weather for sheopur dist,8
6049,asking about control of fruit fly in cucumber,6
57410,rin mochan sambandhi samasya,3
62737,wilting of banana plants,6
15035,plant spacing of sagoan,0
17688,farmer need information regarding how to enhance growth soybean of crop,5
57039,weather information,8
97067,asking about brinjal foliar spray application,5
3197,weather inforation of jaunpur,8
12247,tell me about insect control in sesamum,6
93393,khas ka tel ka rate,0
46149,asking about tirunelveli today weather report,8
779,asked about fertiliser dose for onion,5
46209,information regarding white flies control in tomato,6
13339,farmer want to know information about fungal attack in groundnut crop,2
69284,information for nutrinas in paddy crop,5
2735,tell me contect number of kvk dausa,3
56129,plant protection of guava,6
81928,banana planting season and varieties for garden lands,0
3639,information about termite in paddy crop,8
18516,castor leaf eating caterpillar management,6
47329,farmer wants to know information about weather of sagar district,8
98718,root rot problam in papaya plant,6
94593,farmer wants to know information about weather of your dhar district,8
4606,about stem borer management in maize,6
4204,asked about ragi basal fertilizer management,5
79381,asking about coconut boron dificiency,5
77666,weather informaiton of lalitpur,8
60684,asking about bhendi micro nutrient deficiency,5
57518,telll me black root control,6
68968,information for soil test,5
62002,information of topdressing dapzinc,1
57819,weather forecasting for your biaora tehsil of madhya pradesh,8
49937,asking about cotton mealybug management,6
52368,tell me brown rust control in wheat,6
2734,tell me sowing time of capsicum,0
46053,asking about thrips and leaf blight management in cashew nut,6
38607,chilli sucing pest management,6
44236,fungus cantrol of mango,0
48675,asking about shoot weevil management in cotton,6
86472,tell me about msp rate of barley,4
63432,information regarding weather in haryana,8
10048,farmer needs information regarding weather information for balod district of state chhattisgarh,8
49060,tell me insect control in orkra,6
84092,leaf curl and insect problem in lobia,6
96526,ask about weather informatio,0
9007,farmer needs information regarding weather information for sarangpur block madhya pradesh state,8
97036,variety information of sugarcane,7
12156,about weather information,8
69827,dear farmer its possibility of rain 23 august,8
69982,farmer want to know information about how to control sucking pest in sponge gourd,6
13489,tell me root rot control in wheat,5
91098,yellowing problem in paddy nursery,5
3784,springlar pipe,2
98129,blast of paddy,6
23775,asked about nutrient for cotton,5
91367,sucking pest management in cotton,6
54361,bima ke bare me,3
44765,asking about sowing season of bitter gourd,0
29901,information about weed control in paddy after 15 20 days,8
24135,tell me black rot control in gwar,6
18077,tell me aphid insect control in lentil,6
54737,rat control in wheat,6
72040,information regarding to fertilizer does in paddy crop,1
83690,nutrient problem in menthe,6
5769,weed controle in 90 days wheat crop,9
91442,weather informaion,8
79461,seed rate of bhindi,0
90255,tell me fungel control in tomato,6
35357,regarding insects on apple and regarding flyspeck on apple,6
93501,asking about weatherrain fallrewport in hyooghly district,8
10034,tell me about aphids control in soybean,6
97471,weather information nanpara bahraich,8
69680,hopper control in mango,6
80018,weather forecast in khandwa,8
42974,information regarding how to control fungal diseases in capsicum,6
18036,weed management during sowing,0
100016,information regarding weather jind,8
83940,tell me weed control in pearl millet,9
45728,weather information in allahabad,8
