query_id,query,label
3255,"WEATHER REPORT OF MEMARI-II , BARDDHAMAN",8
62053,MUSTURD INSECTS,0
78165,basal dose for hybrid paddy?,5
80144,Farmer needs information regarding control measures of caterpillars/larva in  paddy crop?,6
57267,Asking about paddy ADT 44 total duration,7
25632,Farmer asked  kolshi on orange ?,6
19219,Paddy sale register information ?,8
40967,Asking about Weather report for Viruthunagar,8
58036,Problem of flower dropping in Citrus,5
15528,fungal problem in black gram?,6
45433,Asking about Water melon sowing season,0
13148,TELL ME SOIL HELPLIEN-,8
33455,ASKING ABOUT THE POST EMERGENCE WEEDS IN RICE FIELD.,0
55245,N AND P DEFFICENCY IN BAJARA,1
51973,asking about tiruvnnamalai weather report,8
69733,Tamatar ki growth ke liye..?,6
5817,sugercane weed control..?,9
78249,information regarding control of broad leaf weeds in wheat ?,9
88209,PREPARATION OF JIVAMRUT?,5
71340,fertilizer for gram?,1
25408,pyaj ke poudhe ka vikash?,5
2386,Asking about chilli foliar application information,5
32924,FRUIT DROPPING IN PAPAYA,6
33912,Farmer want to know information about weather of your panna  district?,8
67548,TELL ME CUT WORM CONTROL IN CAPSICUM ?,6
52708,TLL ME INSECT CONTROL,6
6216,TELL ME ABOUT DISEASE CONTROL IN MOTH BEAN ?,6
50331,farmer want to know information about How to control weeds in shorgum  crop?,9
40056,Turmeric top dressing fertilizer,5
618,RAINFALL FORECAST IN RAJNAGAR(KENDRAPARA) DIST,8
56513,information regarding weather of khundian ?,8
62907,TELL ME CROP INSURENCE,3
728,TELL ME CONTROL BLIGHT IN ARANDI,6
17222,FARMER WANT TO KNOW HOW TO CONTROL FUNGAL ATTACK IN BOTTLE GOURD  CROP ?,6
70199,Asking about coconut research station  contact number,3
86974,weather information ?,2
75525,CONTROL OF SUCKING INSECTS IN POTATO.,6
36806,Farmer wants to know information about weather forcasting in  sagar district ?,8
4790,Farmer need information regarding control measure of root rot disease in soybean crop.,6
38843,asking about top dressing for sugarcane,5
66484,Attack of Aphids?,6
98240,"Plz, Giv me weather information district muzaffarnagar in khatauli block ?",8
18645,Farmer needs information regarding how to increase growth of wheat?,6
10595,Asking about guava intercroping management,0
87732,farmer want to know information about how to control white fly in radish crop ?,6
64302,how to Control canker in Litchi plants ?,0
61855,nutriants in paddy crop?,5
11447,aam me phol aa raha hai kiya kare,6
81673,Crop protection in Cauliflower?,6
98304,WEATHER ----REPORT--JALAUN...?,8
82183,ASKED ABOUT ATTACK OF CATERPILLAR ON COTTON ?,6
18407,FARMER ASKED ABOUT MARKET RATE of gram?,4
77908,"Information regarding how to control white fly,trips in cotton?",8
64009,Asking about Black gram market rate,4
33465,INSECT PROBLEM IN ONION CROP,6
7398,Asked about coconut red palm weevil management,6
82872,TELL ME NUTRIENT MANAGEMENT ?,8
48167,Farmer needs information regarding weather forecast for   Ratlam district?,8
83617,Weather information in Allahabad ...?,8
2535,Farmer need weather information of Rehli tahsil of madhya pradesh.?,8
11733,farmer want to know information about  How to control caterpillars in gram crop?,6
83673,"TELL ME Watershed Development & Soil Conservation,",4
49654,Regarding Varities of Mango grown in Jammu District?,0
29191,TELL ME ABOUT INSURANCE FOR SAGAON PLANT IN UP,3
29157,farmer want to know information about How to control of tarmit attack in sugarcane crop?,6
72675,Asking about Tube rose planting season,0
52154,Nutrient management in Sugercane crop.,2
75235,Attack of Thrips IN COTTON?,6
45626,weather information of haswa fatehpur?,8
81339,plant grouth reguletar .....?,2
41541,TELL ME ABOUT ASK FOR CROP INSURANCE ?,0
18740,Asking about lab lab bush type top fertilizers applications,5
70049,sesame seed rate,5
99759,sucking pest in pumpkin,6
11314,ASKING ABOUT CONTROL OF FOOT ROT IN ONION,6
61702,Information regarding weather in fatehabad ? .,8
68750,Farmer needs information regarding weather information for Bhopal district madhya pradesh state?,8
34021,Red pumpkin beetal in cucurbits ?,5
8156,TELL ME Medieval varieties cauliflower,0
37192,TELL ME ABOUT RATE OF GRAM IN JODHPUR MANDI ?,4
11299,asking about suitable paddy varieties for villupuram,7
36685,Asked about bellary onion increase size,5
11610,Farmer needs information regarding control measures of stem borer in soybean crop ?,6
88172,Asked about USSD sms service activation?,8
48016,irrigation information in wheat crop..?,0
49202,flower dropping in bengal gram..?,5
8477,Dhan me dimac lagi hai ?,6
31557,wweather infarmetion ?,8
74732,LEAF CURL IN CHILLI,6
8641,CONTROL OF BLACK VEIN DISEASE IN  BRINJAL,6
74043,TELL ME  loan related information.,4
12047,dhaan me rus naa chuse aise keet ka naa bataye?,6
83895,asked about BLIGHT ATTACK ?,6
8616,Farmer  wants  to know information about fertilizer MANAGEMENT in brinjal?,1
67325,TELL ME MANDI RATE OF JEERA AND ISBAGOL ?,4
24270,Asking about Suitable paddy varieties for sornavari season,7
57326,Farmer need information regarding fertilizer dose in wheat crop?,1
21215,tobacco caterpillar management,6
80119,Leaf spot in Onion ?,6
80019,TELL ME VARIETY OF BOTTLE GOURD ?,5
77449,Asking about basal fertilizer management for hybrid cotton,1
6867,variety infarmetion of bhindi ?,6
61994,TELL ME TOLLFREE NUMBER OF RAJFED,3
96613,Asking about jasmine spacing,0
43565,Weed control in urd ..?,9
10826,Asking about Foliar nutrient spray for jasmine flower,5
28437,SPRAY SCHEDULEV IN APPLE,6
18497,plant protection in safed musli.............?,6
38572,Information regarding weather in  karnal?,8
86922,INSECT PROBLEM IN JACKFRUIT,6
79822,information regarding fertilizer dose in paddy ?,8
3443,Nutrient managemet of Citrus crop ?,5
11415,FRUIT FLY CONTROL IN ASH GOURD?,6
30132,ASKING ABOUT FERTILIZER DOSE OF PADDY FIELD.,1
646,Information regarding spray dose of 19:19:19 in Garlic ?,0
87657,TELL ME OLD GARDEN REJUVENATION,4
1250,Farmer wants to know information about How to control caterpillars in  brinjal crop?,6
23298,Insect problem in Paddy crop....?,6
9241,ASKING ABOUT WEATHER FORECASTING OF SOUTH 24 PARAGAN DISTRICT,8
2344,TELL ME  WHITE RUST CONTROL IN MUSTARD,6
90498,TELL ME CONTROL BAKANAE DISEASE IN DHAN CROP.,6
88285,Farmer needs information regarding caterpillar attack in paddy crop,6
27194,aam ke baur mude huai hai ?,6
16891,tell me about drying of wheat spick ?,6
10170,ASKING ABOUT ATTACK OF CATTERPILLAR ON ?,6
9640,Asking about Maize basal fertilizer application,5
65155,TELL ME ABOUT MSP OF GRAM ?,4
20208,Farmer need information regarding control measures of sucking pest in maize crop?,6
92942,Asking about Eriophyid mite in jasmine,6
92902,Asking about Paddy sowing season and varieties,7
52252,how to control white /yellow leaf of wheat crop?,1
15551,"Information regarding Contact No. of PAU, Ludhiana?",0
26022,Asking about Black gram sowing season and varieties,0
10126,lauki me root collor rotting ho rahi hai,6
68302,ASKING ABOUT THE CONTROL MEASURE FOR LITCHI ERINONE MITE CAUSING LEAF CURLING WITH VELVETI STRUCTURE.,6
38379,25 Din ke petha me weedicide batiye ?,6
20301,black gram TNAU foliar application,0
88686,gehun ki bikri ke liye panjikaran karana hai,3
41349,Asked about Cutworm in onion,5
17628,regarding spray in walnut,6
42181,plant protection in ginger crop ?,6
13248,asking about tapioca whiteflies management,6
34165,Variety of Maize ?,7
63807,weather information in bulandsher ?,8
67975,Asking about weather forecast Motala Tahsil ?,8
64457,information regarding to weather in Sirsa ?,2
9970,TELL ME ABOUT DISEASE CONTROL IN CAULIFLOWER,6
16380,Asking about Krishi Vigyan Kendra phone number,5
89915,Ask about weather information,9
32004,Leaf control in paddy crop .....?,6
20630,ASK ABOUT FUNGUS PROBLEM IN ONION,0
33179,moongfali me khad ki matraa bataye?,1
2828,NUTRIENT MANAGEMENT ?,0
68234,FARMER ASKED FOR FERTILIZER SPRAY ?,1
57421,farmer want to know information about how to control defoliators in soyabean ?,6
30515,RAMPUR ME MAUSAM...?,8
52720,information about ginger?,6
79987,Information regarding weather in  Gurgaon?,8
25109,Asked about bhendi collar rot management,6
64546,Farmer  wants  to know information about ferti. Schule for paddy crop ? (raipur cg.),5
53392,pradhan mantri fasal bima Insurance Scheme,3
3836,Asking about Induce drought resistance in Teak,0
21551,Asking about guava seedling transplanting days,1
29823,ASKED ABOUT APHID IN PUMPKIN CROP.,6
64540,Asking about weather forecast Tahsil ?,3
12746,fruit rot of pointedgourd,6
84927,bacterial blight in paddy crop?,6
46257,MAUSAM--LALITPUR....?,8
5456,TELL ME JHULSA IN CUMIN,2
10292,asking about panama wilt management in banana,6
5308,Farmer wants to know information about weather forecast of  morena district?,8
67797,About fasal muavja ?,3
52529,TELL ME NUTRIENT MANAGEMENT OF ONION ?,1
58828,ganne me choudi patte ke kherpatwar laga hai?,9
16259,Asking about measures for physiological disorder problem in the Mango.,6
53423,TELL ME KVK UJJWA CONTECT NUMBER.,3
90109,Termite problem in ground nut crop ...?,6
90002,Asking about leaf spot in tomato,6
82693,asking about Tiruvannamalai blackgram market rate,4
18332,mashroom ki kheti ?,0
77703,paddy crop information..?,0
80224,Asking about basal fertilizer for cotton (Varieties),1
54330,weather forcast,8
61619,Asking about Banana basal fertilizer management,1
27607,Ask about Main vegetable research station02692-2902551,0
39913,"neebu kea jankari,,,?",8
5119,Sowing time information in Papaya ?,0
6111,tell me termite control in mango plants ?,6
73998,REGARDING THE WEED MANAGEMENT IN PADDY(DHAN),0
22900,farmer want to know information about govt. schemes?,6
12655,NEEM ROOT ROT MANAGEMENT,6
9464,TELL ME ABOUT SOIL TESTING SAMPLE ?,3
84174,TELL ME NUTRENTMENGMENT,1
98627,Asking about weather report for karaikal district,8
5955,weather information of nawabganj  bareilly?,8
7015,INFORMATION REGARDING THE CONTROL OF LEAF FOLDER AND STEM BORER IN PADDY ?,8
81025,About til cultivation ?,8
44805,Asking about Arakonam weather report,8
82585,TELL ME MANDI RATE OF GRAM IN BARAN MANDI ?,4
55243,Farmer need weather information of Betul District of madhya pradesh.?,8
43669,TELL ME CONTROL OF FLOWER DROPING IN POMEGRANATE,6
26616,Asking about weather forecast? t,8
68500,FERTILIZER SPRAY FOR GROUNDNUT ?,1
16362,how to control SUCKING IN bitter gourd?,6
8706,Asking About Market Rate of SOYBEAN WASHIM ?,4
37377,WOOLY APHID INFESTATION IN APPLE?,6
49129,Farmer wants to know information about weather in rajgarh district?,8
7534,asked about weed management for sugarcane ?,9
30495,Variety of cucumber information ?,8
37092,nausam ki jankary,8
63076,Information regarding weather  ?,4
13815,ASKING ABOUT CONTROL OF SUCKING INSECTS IN CHIILI,6
74568,FRUIT DROPING IN POMEGRANT,6
18313,Information regarding control of bacterial blight in tomato?,6
51291,jwar ki bubai ki thi barish hone se jama nahi jwar kya kjare,0
34777,ASKING ABOUT CONTROL OF BLB IN PADDY.,6
44665,corn availabilty of elephant yam?,0
64101,information regarding to weather In Kaithal ? some clouds and no chance  of rainfall today.,8
30002,tell me variety of barseem ?,7
56029,TELL ME Guar's Prices in Jhunjhunu Mandi,4
28763,Farmer wants to know information about how to control weeds in paddy crop?,9
43049,TELL ME CONTROL OF AHPID IN RADISH ?,6
7164,TELL ME CONTROL YELLOW LEAF COLOUR IN  DHAN CROP.,6
21843,Kisan credit card information?,3
39464,information about potato...?,0
32491,DEPARTMENT OF HORTICULTURE IN KAITHAL CONTECT NO. ?,3
35400,farmer wants to know weather information in your district ?,8
49530,Information of weather ..?,8
7536,TELL ME YELLOWING CONTROL IN LOBIA ?,6
24928,Asking about White grub management in Casuarina,6
79213,ASKED ABOUT ADVERSE EFFECT OF WEEDICIDE ON CROP ?,9
88092,Asked about jasmine fertilizer management,5
44308,asking about mullai tip blight management,6
79389,Information Of weather  ?,8
89495,weather information of kurebhar sultanpur?,8
78546,Tomato leaf curl virus and Bacterial Leaf Spot on tomato?,6
90739,Asked about organic disease control  in paddy,5
1404,tell me address of  CIMAP LUCKNOW,0
57585,Farmer needs information regarding weather for Narshimpur dist. of state madhya pradesh?,8
93921,weather information harchandpur raebareli?,8
97830,Information regarding weather in hisar?,2
91734,asking about cashew cultivation information,6
46604,Farmer needs information regarding how to control sucking pest in soybeen  crop?,6
86304,Farmer want to information about weather of your district?,8
50162,TELL ME CONTROL OF FLOWER DROPING IN BOTTLE GOURD ?,6
8193,tell me disease control in guava ?,6
80641,Weed management in paddy crop...?,8
50572,TELL ME DISEASE CONTROL IN GROUNDNUT ? ?,6
29737,insect problem in onion....?,6
61006,weed management in urd crop.........?,8
96173,TELL ME INSECT CONTROL IN KACHARI ?,6
21239,WEATHER INFORMETION....,8
43965,Flower dropping control in Mango  ?,6
98273,Control fruit dropping of pumpkin crops ...?,0
62421,BEST GROWTH in cotton ?,1
5715,regarding rusting on apples?,6
699,leaf borer in soybean crop ?,6
27399,Almix Herbicide ?,9
12995,Asked about Tirupur today weather Report,5
94716,Ask about weed management in paddy,9
45474,Asking about maize sowing season and variety,8
48343,TELL ME  WEED CONTROL IN SOYABEAN,9
33973,Information regarding weather report of chamba ?,8
99798,About weather information kanpur (sarsol) ?,8
70106,olabristi ke liye hume subhida kaha se milegi?,3
60977,ASKING ABOUT WEATHER REPORT IN BARDDHAMAN DISTRICT,7
61792,Asked about Thiruvannamalai today weather Report,5
74717,information about urd variety,7
12073,Farmer needs information regarding how to control aphid in    crop?,6
80174,asking about cashew mealybug management,6
30959,weed management in sugarcane after sowing,9
68150,Regarding weedicide problem in Apple Orchard?,6
77639,Farmer wants to know information about agriculture insurance.,0
83707,TELL ME SUCKING PEST CONTROL IN COTTON,6
76914,Information about mandi rate of wheat at Hardoi,4
59604,TELL ME APHID CONTROL IN  LONG MILON,6
69859,dhaan me deemak laga hai?,0
540,Asking about weather forecast Tahsil ?,6
22768,Asking about Weather report for Thirukovilur,8
23054,farmer want to know information about fungal attack in beans  crop ?,6
90135,drenching for capsicum ?,6
61388,Farmer needs information regarding weather for ashoknagardistrict ?,8
41935,REDDENING ON COTTON-?,1
89735,INFORMATION REGARDING ORGANIC FARMING?,8
575,ICAR-Central Soil Salinity Research Institute Contect no. ? Phone: 0184 229 0501,3
78,root rotting problem in chilli crop.,6
33750,Farmer needs information regarding weather for pathariya block  of state madhya pradesh?,8
23387,TELL ME LEAF CURL CONTROL IN CHILLIES ?,6
68702,Attack of Sucking pest?,1
48876,Asking about Sowing season for Finger millet,5
66629,Weed Management of paddy(transplanted) crops ?,1
57299,asking about banana boron deficiency,6
46528,NPK RECOMMENDATION IN PADDY CROP...?,1
56705,Yellow stem borer in paddy?,6
71402,ASKING ABOUT ATTACK OF LEAF EATING CATERPILLAR IN SOYBEAN  ?,6
77740,Weather informaiton of Moradabad?,8
83758,Asking about Tobacco caterpillar in black gram,6
88411,ASKING ABOUT CONTROL OF CITRUS CANKER IN LEMON,6
44468,Top borer in sugarcane crop?,6
86989,TELL ME APHID CONTROL IN cotton?,6
83789,Asking about Tirunelveli horticulture office contact number,3
66565,BHENDI WHITEFLY  MANAGEMENT,6
79943,fruit borer control in brinjal crop.....?,6
91731,TELL ME MICRO NUTRIENT MANAGEMENT IN ROSE ?,5
14126,Farmer  wants  to know information about weed management of urd ?,9
66414,weather information.........?,9
